#Data before trigger:
1260,1236,10044600
1260,1235,10044603
1260,1235,10044607
1260,1235,10044610
1259,1235,10044614
1259,1235,10044617
1260,1235,10044620
1258,1235,10044624
1261,1233,10044627
1260,1235,10044631
1261,1235,10044634
1260,1236,10044638
1259,1236,10044641
1259,1236,10044644
1260,1236,10044648
1259,1235,10044651
1260,1236,10044655
1260,1235,10044658
1259,1236,10044662
1259,1236,10044665
1261,1236,10044668
1259,1236,10044672
1260,1234,10044675
1259,1238,10044679
1261,1236,10044682
1260,1236,10044686
1259,1236,10044689
1260,1236,10044692
1260,1236,10044696
1260,1235,10044699
1259,1236,10044703
1261,1235,10044706
1260,1236,10044710
1259,1236,10044713
1260,1236,10044716
1259,1235,10044720
1261,1234,10044723
1260,1235,10044727
1261,1235,10044730
1258,1235,10044734
1261,1236,10044737
1260,1236,10044740
1259,1236,10044744
1261,1235,10044747
1260,1235,10044751
1260,1235,10044754
1259,1235,10044758
1259,1236,10044761
1259,1235,10044764
1259,1236,10044768
1260,1234,10044771
1260,1236,10044775
1261,1235,10044778
1259,1235,10044782
1259,1235,10044785
1260,1236,10044788
1259,1235,10044792
1259,1235,10044795
1259,1235,10044799
1260,1235,10044802
1259,1236,10044806
1259,1235,10044809
1261,1235,10044812
1259,1236,10044816
1256,1235,10044819
1260,1236,10044823
1260,1235,10044826
1260,1237,10044830
1259,1236,10044833
1260,1236,10044836
1259,1236,10044840
1259,1234,10044843
1260,1235,10044847
1258,1235,10044850
1260,1232,10044853
1259,1236,10044857
1258,1235,10044860
1260,1234,10044864
1261,1235,10044867
1259,1236,10044870
1261,1236,10044874
1259,1236,10044877
1259,1235,10044881
1259,1236,10044884
1260,1236,10044887
1259,1235,10044891
1259,1235,10044894
1260,1236,10044898
1260,1236,10044901
1260,1236,10044904
1260,1235,10044908
1257,1236,10044911
1260,1236,10044915
1259,1236,10044918
1261,1237,10044922
1261,1235,10044925
1260,1237,10044928
1260,1236,10044932
1261,1236,10044935
1258,1236,10044939
1259,1235,10044942
1259,1236,10044945
1259,1236,10044949
1259,1235,10044952
1260,1235,10044956
1260,1235,10044959
1260,1235,10044962
1260,1236,10044966
1259,1238,10044969
1258,1235,10044973
1258,1235,10044976
1259,1236,10044979
1260,1236,10044983
1260,1236,10044986
1259,1236,10044990
1260,1236,10044993
1259,1234,10044996
1257,1238,10045001
1259,1237,10045004
1258,1238,10045008
1259,1236,10045011
1260,1235,10045015
1260,1236,10045018
1260,1234,10045021
1261,1236,10045025
1260,1235,10045028
1259,1235,10045032
1259,1235,10045035
1259,1235,10045038
1259,1236,10045042
1261,1236,10045045
1260,1237,10045049
1258,1237,10045052
1258,1233,10045055
1260,1236,10045059
1259,1234,10045062
1260,1232,10045066
1259,1235,10045069
1259,1234,10045072
1258,1236,10045076
1258,1235,10045079
1259,1235,10045083
1259,1234,10045086
1260,1235,10045089
1259,1235,10045093
1258,1236,10045096
1259,1234,10045100
1259,1236,10045103
1260,1236,10045106
1259,1235,10045110
1260,1235,10045113
1259,1235,10045117
1260,1236,10045120
1259,1236,10045123
1260,1236,10045127
1259,1236,10045130
1259,1236,10045134
1259,1236,10045137
1260,1237,10045141
1261,1235,10045144
1259,1236,10045147
1259,1235,10045151
1261,1235,10045154
1259,1236,10045158
1259,1235,10045161
1259,1238,10045164
1259,1236,10045168
1248,1232,10045171
1261,1236,10045175
1258,1231,10045178
1257,1237,10045181
1261,1237,10045185
1259,1236,10045188
1260,1238,10045192
1259,1236,10045195
1253,1236,10045198
1263,1237,10045202
1262,1233,10045205
1252,1233,10045209
1261,1239,10045212
1258,1233,10045215
1259,1237,10045219
1260,1235,10045222
1259,1230,10045226
1258,1241,10045229
1262,1239,10045232
1251,1229,10045236
1261,1239,10045239
1257,1233,10045243
1260,1235,10045246
1258,1234,10045250
1259,1236,10045253
1250,1242,10045257
1266,1239,10045260
1263,1233,10045264
1255,1238,10045267
1257,1235,10045271
1256,1237,10045274
1257,1236,10045278
1250,1236,10045281
#Data after trigger:
1268,1226,10045285
1266,1246,10045287
1263,1242,10045290
1252,1229,10045293
1261,1233,10045296
1258,1237,10045299
1263,1234,10045302
1262,1232,10045305
1258,1233,10045308
1266,1224,10045311
1266,1249,10045314
1249,1242,10045317
1263,1223,10045320
1261,1238,10045323
1256,1232,10045326
1259,1234,10045329
1259,1236,10045332
1259,1233,10045335
1243,1221,10045338
1276,1246,10045341
1269,1245,10045344
1263,1238,10045347
1254,1229,10045350
1259,1231,10045353
1258,1235,10045356
1258,1233,10045359
1259,1236,10045362
1242,1235,10045365
1276,1239,10045368
1271,1242,10045371
1246,1232,10045374
1262,1231,10045377
1260,1238,10045380
1257,1232,10045383
1260,1235,10045386
1258,1235,10045389
1239,1235,10045392
1275,1214,10045395
1270,1254,10045398
1267,1247,10045401
1254,1239,10045404
1256,1228,10045407
1261,1235,10045410
1257,1234,10045413
1258,1233,10045416
1258,1235,10045419
1265,1214,10045422
1267,1255,10045425
1253,1246,10045428
1258,1222,10045431
1263,1239,10045434
1257,1233,10045437
1261,1232,10045440
1258,1236,10045443
1258,1234,10045446
1229,1220,10045449
1283,1250,10045452
1273,1248,10045455
1263,1238,10045458
1254,1233,10045461
1258,1231,10045464
1259,1235,10045467
1259,1232,10045470
1259,1234,10045473
1230,1234,10045476
1286,1203,10045479
1276,1249,10045482
1252,1242,10045485
1257,1228,10045488
1263,1239,10045491
1257,1236,10045494
1261,1233,10045497
1260,1234,10045500
1259,1235,10045503
1262,1207,10045506
1267,1258,10045509
1248,1250,10045512
1264,1232,10045515
1255,1234,10045518
1258,1231,10045521
1260,1237,10045524
1258,1233,10045527
1260,1233,10045530
1223,1207,10045533
1285,1251,10045536
1274,1248,10045539
1261,1242,10045542
1253,1229,10045545
1259,1233,10045548
1259,1236,10045551
1258,1235,10045554
1260,1234,10045557
1229,1234,10045560
1288,1201,10045563
1274,1247,10045566
1254,1243,10045569
1255,1225,10045572
1263,1237,10045575
1256,1235,10045578
1261,1234,10045581
1260,1237,10045584
1259,1234,10045587
1271,1206,10045590
1265,1260,10045593
1252,1246,10045596
1254,1220,10045599
1262,1239,10045602
1257,1235,10045605
1259,1232,10045608
1261,1237,10045611
1258,1236,10045614
1229,1233,10045617
1287,1237,10045620
1273,1243,10045623
1247,1222,10045626
1261,1237,10045629
1256,1235,10045632
1259,1233,10045635
1258,1236,10045638
1260,1235,10045641
1259,1236,10045644
1266,1205,10045647
1269,1259,10045650
1245,1248,10045653
1263,1227,10045656
1255,1235,10045659
1257,1231,10045662
1260,1236,10045665
1257,1234,10045668
1260,1235,10045671
1227,1236,10045674
1287,1234,10045677
1275,1243,10045680
1249,1223,10045683
1261,1238,10045686
1254,1234,10045689
1259,1233,10045692
1259,1237,10045695
1258,1234,10045698
1260,1235,10045701
1267,1206,10045704
1268,1260,10045707
