154,92.1,0.2,-0.02,-0.34
155,93.4,0.2,-0.02,-0.34
156,94.8,0.2,-0.02,-0.29
157,96.2,0.2,-0.02,-0.29
158,97.6,0.2,-0.02,-0.34
159,99,0.2,-0.03,-0.29
160,100.4,0.2,-0.02,-0.29
161,101.9,0.2,-0.04,-0.34
162,103.4,0.2,-0.03,-0.29
163,104.9,0.2,-0.03,-0.34
164,106.4,0.2,-0.02,-0.29
165,108,0.2,-0.02,-0.29
166,109.6,0.2,-0.02,-0.29
167,111.2,0.2,-0.03,-0.34
168,112.8,0.2,-0.03,-0.33
169,114.4,0.2,-0.03,-0.34
170,116.1,0.2,-0.03,-0.34
171,117.8,0.2,-0.03,-0.35
172,119.5,0.2,-0.02,-0.34
173,121.3,0.2,-0.03,-0.34
174,123,0.2,-0.03,-0.29
175,124.8,0.2,-0.03,-0.34
176,126.7,0.2,-0.03,-0.34
177,128.5,0.2,-0.02,-0.29
178,130.4,0.2,-0.02,-0.29
179,132.3,0.2,-0.03,-0.35
180,134.2,0.2,-0.02,-0.35
181,136.2,0.2,-0.02,-0.33
182,138.2,0.2,-0.02,-0.29
183,140.2,0.2,-0.02,-0.29
184,142.3,0.2,-0.03,-0.29
185,144.3,0.2,-0.04,-0.29
186,146.5,0.2,-0.03,-0.35
187,148.6,0.2,-0.03,-0.35
188,150.8,0.2,-0.03,-0.29
189,153,0.2,-0.02,-0.3
190,155.2,0.2,-0.03,-0.38
191,157.5,0.2,-0.03,-0.34
192,159.8,0.2,-0.02,-0.35
193,162.1,0.2,-0.03,-0.34
194,164.5,0.2,-0.04,-0.34
195,166.9,0.2,-0.03,-0.36
196,169.3,0.2,-0.02,-0.34
197,171.8,0.2,-0.02,-0.36
198,174.3,0.2,-0.03,-0.35
199,176.8,0.2,-0.03,-0.35
200,179.4,0.2,-0.02,-0.34
201,182.1,0.2,-0.02,-0.4
202,184.7,0.2,-0.02,-0.4
203,187.4,0.2,-0.02,-0.4
204,190.2,0.2,-0.02,-0.4
205,192.9,0.2,-0.02,-0.4
206,195.8,0.2,-0.02,-0.4
207,198.6,0.2,-0.02,-0.41
208,201.5,0.2,-0.02,-0.46
209,204.5,0.2,-0.03,-0.41
210,207.5,0.2,-0.03,-0.46
211,210.5,0.2,-0.02,-0.46
212,213.6,0.2,-0.03,-0.44
213,216.7,0.2,-0.02,-0.46
214,219.8,0.2,-0.02,-0.44
215,223.1,0.2,-0.02,-0.46
216,226.3,0.2,-0.02,-0.46
217,229.6,0.2,-0.02,-0.46
218,233,0.2,-0.03,-0.46
219,236.4,0.2,-0.03,-0.46
220,239.8,0.2,-0.02,-0.46
221,243.3,0.2,-0.03,-0.52
222,246.9,0.2,-0.02,-0.52
223,250.5,0.2,-0.03,-0.48
224,254.2,0.2,-0.03,-0.5
225,257.9,0.2,-0.02,-0.52
226,261.7,0.2,-0.02,-0.51
227,265.5,0.2,-0.03,-0.51
228,269.4,0.2,-0.02,-0.52
229,273.3,0.2,-0.02,-0.53
230,277.3,0.2,-0.02,-0.57
231,281.3,0.2,-0.02,-0.57
232,285.5,0.2,-0.03,-0.57
233,289.6,0.2,-0.03,-0.57
234,293.9,0.2,-0.01,-0.57
235,298.2,0.2,-0.03,-0.63
236,302.5,0.2,-0.02,-0.63
237,306.9,0.2,-0.02,-0.63
238,311.4,0.2,-0.02,-0.63
239,316,0.2,-0.02,-0.63
240,320.6,0.2,-0.02,-0.67
241,325.3,0.2,-0.02,-0.63
242,330,0.2,-0.02,-0.68
243,334.8,0.2,-0.03,-0.64
244,339.7,0.2,-0.03,-0.67
245,344.7,0.2,-0.03,-0.69
246,349.7,0.2,-0.03,-0.69
247,354.9,0.2,-0.03,-0.68
248,360,0.2,-0.02,-0.7
249,365.3,0.2,-0.02,-0.74
250,370.6,0.2,-0.02,-0.74
251,376.1,0.2,-0.02,-0.75
252,381.6,0.2,-0.03,-0.79
253,387.1,0.2,-0.03,-0.79
254,392.8,0.2,-0.03,-0.8
255,398.5,0.2,-0.02,-0.8
256,404.4,0.2,-0.02,-0.82
257,410.3,0.2,-0.02,-0.86
258,416.3,0.2,-0.03,-0.86
259,422.3,0.2,-0.03,-0.86
260,428.5,0.2,-0.02,-0.86
261,434.8,0.2,-0.02,-0.86
262,441.1,0.2,-0.02,-0.9
263,447.6,0.2,-0.02,-0.92
264,454.1,0.2,-0.02,-0.92
265,460.8,0.2,-0.02,-0.91
266,467.5,0.2,-0.02,-0.91
267,474.3,0.2,-0.02,-0.97
268,481.3,0.2,-0.01,-0.98
269,488.3,0.2,-0.03,-1.03
270,495.4,0.2,-0.02,-1.02
271,502.7,0.2,-0.03,-1.02
272,510,0.2,-0.03,-1.03
273,517.5,0.2,-0.03,-1.03
274,525,0.2,-0.03,-1.09
275,532.7,0.2,-0.03,-1.09
276,540.5,0.2,-0.03,-1.09
277,548.4,0.2,-0.03,-1.09
278,556.4,0.2,-0.02,-1.1
279,564.5,0.2,-0.02,-1.13
280,572.8,0.2,-0.02,-1.2
281,581.2,0.2,-0.02,-1.14
282,589.6,0.2,-0.02,-1.2
283,598.3,0.2,-0.02,-1.2
284,607,0.2,-0.02,-1.24
285,615.9,0.2,-0.02,-1.26
286,624.9,0.2,-0.02,-1.32
287,634,0.2,-0.02,-1.32
288,643.3,0.2,-0.03,-1.3
289,652.7,0.2,-0.03,-1.32
290,662.2,0.2,-0.03,-1.37
291,671.9,0.2,-0.03,-1.38
292,681.7,0.2,-0.03,-1.37
293,691.7,0.2,-0.03,-1.43
294,701.8,0.2,-0.03,-1.43
295,712,0.2,-0.03,-1.47
296,722.4,0.2,-0.03,-1.45
297,733,0.2,-0.01,-1.49
298,743.7,0.2,-0.01,-1.48
299,754.6,0.2,-0.03,-1.55
300,765.6,0.2,-0.01,-1.55
301,776.8,0.2,-0.01,-1.61
302,788.2,0.2,-0.01,-1.6
303,799.7,0.2,-0.01,-1.6
304,811.4,0.2,-0.01,-1.66
305,823.2,0.2,-0.03,-1.66
306,835.2,0.2,-0.01,-1.71
307,847.5,0.2,-0.01,-1.72
308,859.8,0.2,-0.01,-1.78
