133,144105.2,0.2000,-18.82,155.03
134,154947.6,0.2000,-20.46,148.85
135,166605.8,0.2000,-22.14,142.79
136,179141.1,0.2000,-23.85,136.91
137,192619.6,0.2000,-25.56,131.00
138,207112.1,0.2000,-27.33,125.06
139,222695.1,0.2000,-29.12,119.10
140,239450.6,0.2000,-30.89,113.03
141,257466.7,0.2000,-32.61,106.34
142,276838.3,0.2000,-34.28,99.66
143,297667.4,0.2000,-35.96,92.13
144,320063.7,0.2000,-37.51,84.54
145,344145.1,0.2000,-39.00,76.07
146,370038.4,0.2000,-40.37,66.73
147,397879.8,0.2000,-41.33,58.35
148,427816.0,0.2000,-42.41,49.10
149,460004.6,0.2000,-43.09,40.29
150,494615.1,0.2000,-43.84,32.77
151,531829.6,0.2000,-44.03,22.57
152,571844.1,0.2000,-44.50,16.07
153,614869.3,0.2000,-44.56,9.12
154,661131.6,0.2000,-45.49,0.23
155,710874.8,0.2000,-45.24,-2.97
156,764360.5,0.2000,-44.53,-2.74
157,821870.5,0.2000,-45.17,-12.62
158,883707.5,0.2000,-44.96,-15.84
159,950197.1,0.2000,-45.88,-22.01
160,1021689.3,0.2000,-45.32,-25.62
161,1098560.5,0.2000,-45.07,-34.93
162,1181215.5,0.2000,-45.94,-40.05
163,1270089.4,0.2000,-45.55,-43.50
164,1365650.1,0.2000,-45.39,-50.43
165,1468400.7,0.2000,-45.73,-45.90
166,1578882.3,0.2000,-46.96,-61.13
167,1697676.3,0.2000,-45.88,-64.94
168,1825408.4,0.2000,-46.67,-67.26
169,1962751.0,0.2000,-46.25,-92.34
170,2110427.1,0.2000,-46.26,-101.13
171,2269214.2,0.2000,-49.51,-110.88
172,2439948.4,0.2000,-51.01,-108.42
173,2623528.6,0.2000,-48.09,-125.11
174,2820921.1,0.2000,-54.89,-145.65
175,3033165.4,0.2000,-52.34,166.55
176,3261378.8,0.2000,-54.80,145.53
177,3506762.8,0.2000,-54.47,104.26
178,3770609.4,0.2000,-61.53,77.90
179,4054307.6,0.2000,-52.50,91.92
180,4359351.1,0.2000,-52.94,57.71
181,4687345.8,0.2000,-55.50,45.66
182,5040018.7,0.2000,-52.93,18.70
183,5419226.4,0.2000,-51.84,16.18
184,5826965.5,0.2000,-55.12,12.67
185,6265382.6,0.2000,-52.47,4.49
186,6736785.9,0.2000,-55.27,14.69
187,7243657.3,0.2000,-54.91,-13.20
188,7788665.4,0.2000,-59.15,-4.35
189,8374679.5,0.2000,-57.63,6.69
190,9004785.0,0.2000,-60.17,11.96
191,9682299.1,0.2000,-61.65,16.19
192,10410789.0,0.2000,-57.30,12.55
193,11194090.0,0.2000,-60.92,21.84
194,12036326.1,0.2000,-59.18,12.72
195,12941931.5,0.2000,-58.74,33.47
196,13915674.0,0.2000,-58.75,21.03
197,14962680.3,0.2000,-57.47,33.75
198,16088462.6,0.2000,-55.61,36.28
199,17298948.1,0.2000,-57.31,41.35
200,18600509.7,0.2000,-60.36,32.09
201,20000000.0,0.2000,-58.04,32.39
